graph_id,node_id,label,feat_zoning_type_0,feat_zoning_type_1,feat_zoning_type_2,feat_zoning_type_3,feat_connectivity_0,feat_connectivity_1,feat_connectivity_2,train_mask,val_mask,test_mask
2573,40,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2573,41,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2573,42,2,0,1,0,0,0.0,1.0,0.0,False,False,True
2573,43,7,0,0,1,0,0.0,1.0,0.0,False,True,False
2573,44,4,0,1,0,0,0.0,0.6666666666666666,0.3333333333333333,True,False,False
2573,45,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2573,46,5,0,0,1,0,0.0,0.125,0.875,True,False,False
2573,47,5,0,0,1,0,0.0,1.0,0.0,True,False,False
2577,0,5,0,0,1,0,0.0,0.0,0.0,True,False,False
2577,1,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2577,2,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2577,3,2,0,1,0,0,0.0,1.0,0.0,False,False,True
2577,4,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2577,5,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2577,6,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2577,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2577,8,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2577,9,4,0,1,0,0,0.0,0.75,0.25,True,False,False
2577,10,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2577,11,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2577,12,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2577,13,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2577,14,4,0,1,0,0,0.0,1.0,0.0,False,False,True
2577,15,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2577,16,5,0,0,1,0,0.0,0.5,0.5,False,True,False
2577,17,5,0,0,1,0,0.0,1.0,0.0,False,False,True
2584,0,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2584,1,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2584,2,4,0,1,0,0,0.25,0.5,0.25,True,False,False
2584,3,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2584,4,1,0,1,0,0,0.5,0.5,0.0,True,False,False
2584,5,8,0,0,0,1,0.0,1.0,0.0,False,True,False
2584,6,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2584,7,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2584,8,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2584,9,1,0,1,0,0,0.5,0.5,0.0,False,False,True
2584,10,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2584,11,2,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
2584,12,4,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,True,False,False
2584,13,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2584,14,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2584,15,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2584,16,4,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,True,False,False
2584,17,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2584,18,2,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
2584,19,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2584,20,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2584,21,1,0,1,0,0,0.5,0.5,0.0,False,False,True
2584,22,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2584,23,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2584,24,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2584,25,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2590,0,8,0,0,0,1,0.0,0.5,0.5,False,True,False
2590,1,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2590,2,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2590,3,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2590,4,1,0,1,0,0,0.6666666666666666,0.0,0.3333333333333333,False,True,False
2590,5,4,0,1,0,0,0.1428571428571428,0.7142857142857143,0.1428571428571428,True,False,False
2590,6,2,0,1,0,0,1.0,0.0,0.0,False,False,True
2590,7,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2590,8,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2590,9,4,0,1,0,0,0.3333333333333333,0.5,0.1666666666666666,True,False,False
2590,10,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2590,11,8,0,0,0,1,0.0,0.0,1.0,True,False,False
2590,12,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2590,13,1,0,1,0,0,0.6666666666666666,0.0,0.3333333333333333,True,False,False
2590,14,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2590,15,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2590,16,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2590,17,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2590,18,4,0,1,0,0,0.25,0.625,0.125,True,False,False
2590,19,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2590,20,1,0,1,0,0,0.6666666666666666,0.0,0.3333333333333333,True,False,False
2590,21,8,0,0,0,1,0.0,0.0,1.0,True,False,False
2590,22,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2590,23,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2590,24,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2590,25,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2590,26,4,0,1,0,0,0.0,0.25,0.75,True,False,False
2590,27,5,0,0,1,0,0.0,1.0,0.0,True,False,False
2591,0,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2591,1,1,0,1,0,0,0.0,1.0,0.0,True,False,False
2591,2,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2591,3,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
2591,4,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2591,5,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2591,6,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2591,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2591,8,1,0,1,0,0,0.0,1.0,0.0,True,False,False
2591,9,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
2591,10,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2591,11,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2591,12,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2591,13,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2591,14,4,0,1,0,0,0.3333333333333333,0.0,0.6666666666666666,False,False,True
2591,15,5,0,0,1,0,1.0,0.0,0.0,True,False,False
2599,0,1,0,1,0,0,0.5,0.5,0.0,False,False,True
2599,1,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2599,2,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2599,3,2,0,1,0,0,1.0,0.0,0.0,False,True,False
2599,4,8,0,0,0,1,0.0,1.0,0.0,False,True,False
2599,5,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2599,6,4,0,1,0,0,0.6666666666666666,0.0,0.3333333333333333,True,False,False
2599,7,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2599,8,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2599,9,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2599,10,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2599,11,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2599,12,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2599,13,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2599,14,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2599,15,4,0,1,0,0,0.25,0.5,0.25,True,False,False
2599,16,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2599,17,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2599,18,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2599,19,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2599,20,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2599,21,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2599,22,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2599,23,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2599,24,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2599,25,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2599,26,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2599,27,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2599,28,4,0,1,0,0,0.25,0.5,0.25,True,False,False
2599,29,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2599,30,4,0,1,0,0,0.0,0.0,1.0,True,False,False
2619,0,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,1,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2619,2,1,0,1,0,0,0.0,1.0,0.0,False,False,True
2619,3,4,0,1,0,0,0.0,0.6666666666666666,0.3333333333333333,True,False,False
2619,4,7,0,0,1,0,0.0,1.0,0.0,False,True,False
2619,5,4,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,True,False,False
2619,6,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2619,8,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2619,9,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2619,10,1,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,11,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2619,12,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,13,4,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2619,14,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2619,15,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2619,16,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2619,17,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,18,1,0,1,0,0,0.0,1.0,0.0,False,False,True
2619,19,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2619,20,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,21,4,0,1,0,0,0.5,0.5,0.0,True,False,False
2619,22,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2619,23,4,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,True,False,False
2619,24,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2619,25,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,26,8,0,0,0,1,0.0,1.0,0.0,False,False,True
2619,27,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2619,28,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2619,29,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2619,30,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2619,31,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2619,32,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2619,33,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2619,34,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2619,35,2,0,1,0,0,0.0,1.0,0.0,False,False,True
2619,36,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,37,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2619,38,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2619,39,7,0,0,1,0,0.0,1.0,0.0,False,True,False
2619,40,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,41,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,42,7,0,0,1,0,0.0,1.0,0.0,False,True,False
2619,43,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,44,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2619,45,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,46,4,0,1,0,0,0.0,0.25,0.75,True,False,False
2619,47,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2619,48,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2619,49,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2619,50,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2619,51,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2619,52,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2639,0,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2639,1,4,0,1,0,0,0.1666666666666666,0.5,0.3333333333333333,True,False,False
2639,2,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2639,3,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2639,4,2,0,1,0,0,0.5,0.5,0.0,True,False,False
2639,5,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2639,6,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2639,7,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2639,8,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2639,9,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2639,10,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2639,11,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2639,12,4,0,1,0,0,0.25,0.25,0.5,True,False,False
2639,13,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2639,14,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,False,False,True
2639,15,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2639,16,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2639,17,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2639,18,4,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2639,19,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2639,20,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2639,21,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2639,22,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2639,23,6,0,0,1,0,0.0,1.0,0.0,False,True,False
2639,24,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2639,25,8,0,0,0,1,0.0,1.0,0.0,False,False,True
2639,26,1,0,1,0,0,0.25,0.75,0.0,True,False,False
2639,27,8,0,0,0,1,0.0,1.0,0.0,False,True,False
2639,28,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2639,29,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2639,30,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2639,31,4,0,1,0,0,0.3333333333333333,0.0,0.6666666666666666,True,False,False
2639,32,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2639,33,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2639,34,2,0,1,0,0,0.5,0.5,0.0,True,False,False
2639,35,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2639,36,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2639,37,4,0,1,0,0,0.0,0.0,1.0,True,False,False
2639,38,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2655,0,8,0,0,0,1,0.0,1.0,0.0,False,True,False
2655,1,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2655,2,1,0,1,0,0,0.4,0.6,0.0,True,False,False
2655,3,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2655,4,6,0,0,1,0,0.0,1.0,0.0,False,False,True
2655,5,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2655,6,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2655,7,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2655,8,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2655,9,4,0,1,0,0,0.25,0.5,0.25,True,False,False
2655,10,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2655,11,4,0,1,0,0,0.0,1.0,0.0,True,False,False
2655,12,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2655,13,6,0,0,1,0,0.0,0.0,0.0,False,False,True
2655,14,4,0,1,0,0,0.5,0.0,0.5,True,False,False
2655,15,5,0,0,1,0,1.0,0.0,0.0,True,False,False
2656,0,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2656,1,8,0,0,0,1,0.0,1.0,0.0,False,False,True
2656,2,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
2656,3,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2656,4,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2656,5,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2656,6,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2656,7,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2656,8,4,0,1,0,0,0.0,0.75,0.25,True,False,False
2656,9,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2656,10,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2656,11,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2656,12,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2656,13,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2656,14,5,0,0,1,0,0.0,1.0,0.0,False,False,True
2656,15,5,0,0,1,0,0.0,0.3333333333333333,0.6666666666666666,True,False,False
2672,0,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2672,1,1,0,1,0,0,0.0,1.0,0.0,True,False,False
2672,2,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2672,3,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2672,4,4,0,1,0,0,0.0,0.8333333333333334,0.1666666666666666,True,False,False
2672,5,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2672,6,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2672,7,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2672,8,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2672,9,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2672,10,1,0,1,0,0,0.0,1.0,0.0,False,True,False
2672,11,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2672,12,4,0,1,0,0,0.0,0.875,0.125,True,False,False
2672,13,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2672,14,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2672,15,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2672,16,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2672,17,4,0,1,0,0,0.0,0.0,1.0,True,False,False
2672,18,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2672,19,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2677,0,1,0,1,0,0,0.5,0.5,0.0,True,False,False
2677,1,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2677,2,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2677,3,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2677,4,4,0,1,0,0,0.25,0.75,0.0,True,False,False
2677,5,4,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,False,False
2677,6,8,0,0,0,1,0.0,1.0,0.0,False,False,True
2677,7,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2677,8,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2677,9,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2677,10,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2677,11,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2677,12,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2677,13,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2677,14,4,0,1,0,0,0.5,0.0,0.5,False,False,True
2677,15,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2677,16,1,0,1,0,0,0.5,0.5,0.0,True,False,False
2677,17,4,0,1,0,0,0.1428571428571428,0.8571428571428571,0.0,True,False,False
2677,18,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2677,19,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2677,20,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2677,21,2,0,1,0,0,0.0,1.0,0.0,False,True,False
2677,22,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2677,23,4,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,True
2677,24,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2677,25,4,0,1,0,0,0.25,0.75,0.0,True,False,False
2677,26,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2677,27,1,0,1,0,0,0.5,0.5,0.0,True,False,False
2677,28,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2677,29,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2677,30,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2677,31,2,0,1,0,0,0.0,1.0,0.0,False,False,True
2677,32,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2677,33,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2677,34,1,0,1,0,0,0.5,0.5,0.0,True,False,False
2677,35,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2677,36,4,0,1,0,0,0.5,0.0,0.5,False,True,False
2677,37,6,0,0,1,0,0.0,1.0,0.0,False,True,False
2677,38,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2677,39,4,0,1,0,0,0.1428571428571428,0.8571428571428571,0.0,True,False,False
2677,40,4,0,1,0,0,0.0,0.0,1.0,False,False,True
2677,41,4,0,1,0,0,0.0,0.0,1.0,True,False,False
2681,0,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2681,1,1,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,True,False,False
2681,2,4,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,False,False,True
2681,3,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2681,4,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2681,5,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2681,6,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2681,7,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2681,8,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2681,9,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2681,10,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2681,11,1,0,1,0,0,0.6666666666666666,0.3333333333333333,0.0,False,True,False
2681,12,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2681,13,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2681,14,4,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,True,False,False
2681,15,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2681,16,4,0,1,0,0,0.3333333333333333,0.0,0.6666666666666666,True,False,False
2681,17,5,0,0,1,0,1.0,0.0,0.0,True,False,False
2689,0,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2689,1,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2689,2,8,0,0,0,1,0.0,1.0,0.0,False,True,False
2689,3,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2689,4,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2689,5,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2689,6,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2689,7,4,0,1,0,0,0.125,0.75,0.125,True,False,False
2689,8,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2689,9,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2689,10,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,False,False,True
2689,11,7,0,0,1,0,0.0,1.0,0.0,False,False,True
2689,12,4,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,True,False,False
2689,13,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2689,14,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2689,15,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2689,16,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2689,17,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2689,18,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2689,19,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2689,20,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2689,21,6,0,0,1,0,0.0,1.0,0.0,False,True,False
2689,22,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2689,23,4,0,1,0,0,0.125,0.75,0.125,True,False,False
2689,24,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2689,25,1,0,1,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2689,26,8,0,0,0,1,0.0,1.0,0.0,False,False,True
2689,27,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2689,28,5,0,0,1,0,0.0,0.0,1.0,False,True,False
2689,29,5,0,0,1,0,0.0,0.0,0.0,True,False,False
2689,30,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2704,0,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2704,1,8,0,0,0,1,0.0,1.0,0.0,False,True,False
2704,2,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2704,3,0,1,0,0,0,0.0,1.0,0.0,False,True,False
2704,4,4,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,False,False
2704,5,4,0,1,0,0,0.2,0.8,0.0,True,False,False
2704,6,0,1,0,0,0,0.5,0.5,0.0,True,False,False
2704,7,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2704,8,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2704,9,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2704,10,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2704,11,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2704,12,4,0,1,0,0,0.1666666666666666,0.6666666666666666,0.1666666666666666,True,False,False
2704,13,0,1,0,0,0,0.0,1.0,0.0,False,False,True
2704,14,0,1,0,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2704,15,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2704,16,8,0,0,0,1,0.0,1.0,0.0,True,False,False
2704,17,2,0,1,0,0,0.0,1.0,0.0,True,False,False
2704,18,0,1,0,0,0,0.0,1.0,0.0,True,False,False
2704,19,5,0,0,1,0,0.0,0.0,1.0,True,False,False
2706,0,0,1,0,0,0,0.0,0.0,1.0,True,False,False
2706,1,4,0,1,0,0,0.5,0.25,0.25,True,False,False
2706,2,0,1,0,0,0,1.0,0.0,0.0,True,False,False
2706,3,2,0,1,0,0,1.0,0.0,0.0,True,False,False
2706,4,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2706,5,0,1,0,0,0,0.0,0.0,1.0,True,False,False
2706,6,7,0,0,1,0,0.0,1.0,0.0,False,True,False
2706,7,4,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,False,False
2706,8,6,0,0,1,0,0.0,1.0,0.0,False,True,False
2706,9,6,0,0,1,0,0.0,1.0,0.0,True,False,False
2706,10,0,1,0,0,0,0.3333333333333333,0.6666666666666666,0.0,True,False,False
2706,11,2,0,1,0,0,1.0,0.0,0.0,False,True,False
2706,12,0,1,0,0,0,0.0,0.0,1.0,True,False,False
2706,13,0,1,0,0,0,0.0,0.0,1.0,True,False,False
2706,14,0,1,0,0,0,0.0,0.0,1.0,True,False,False
2706,15,0,1,0,0,0,0.0,0.0,1.0,True,False,False
2706,16,0,1,0,0,0,0.0,0.0,1.0,True,False,False
2706,17,0,1,0,0,0,0.0,0.0,1.0,True,False,False
2706,18,0,1,0,0,0,0.0,0.0,1.0,True,False,False
2706,19,7,0,0,1,0,0.0,1.0,0.0,True,False,False
2706,20,0,1,0,0,0,0.5,0.5,0.0,True,False,False
2706,21,2,0,1,0,0,0.5,0.0,0.5,True,False,False
